participant_id,source_type,age,gender,student_status,region,platform_sessions_per_day,messages_sent_per_day,in_person_conversations_per_week,shared_meals_or_social_events_per_week,group_activities_per_month,trusted_contacts_count,sleep_hours,self_reported_stress_0_100,lq1,lq2,lq3,lq4,lq5,lq6,lq7,sci1,sci2,sci3,sci4,sci5,sci6,delay_immediate_choice_1,delay_immediate_choice_2,delay_immediate_choice_3,delay_immediate_choice_4,delay_immediate_choice_5,delay_immediate_choice_6,spend1,spend2,spend3,spend4,spend5,risk_choice_1,risk_choice_2,risk_choice_3,risk_choice_4,risk_choice_5,conflict_defense_1,conflict_defense_2,conflict_defense_3,conflict_defense_4,conflict_defense_5,loneliness_score,social_connection_score,immediate_reward_bias,impulsive_spending_score,high_risk_choice_score,conflict_defense_score,risk_decision_index,loneliness_group,top_quartile_risk,decision_type,created_at,data_note
SYN-0324,synthetic_pilot,21,Male,High school,East Asia,0,30,7,4,3,3,6.7,27.4,1,2,2,2,1,2,2,4,4,4,5,5,3,0,0,0,0,0,0,1,2,2,1,1,0,0,0,0,1,2,3,2,2,1,17.9,79.2,0.0,10.0,20.0,25.0,11.2,Low loneliness,0,Social-buffered deliberator,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0325,synthetic_pilot,17,Male,High school,East Asia,7,3,9,8,1,2,6.0,48.7,4,4,4,4,4,3,5,3,3,2,4,3,5,0,1,1,1,1,1,4,4,3,4,4,1,0,1,1,0,3,2,2,2,4,75.0,58.3,83.3,70.0,60.0,40.0,67.7,High loneliness,1,Reward-sensitive accelerator,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0326,synthetic_pilot,21,Male,Undergraduate,North America,4,25,11,5,3,0,6.3,53.1,5,2,1,3,2,2,2,4,3,5,4,4,3,0,0,0,0,0,1,3,3,3,4,1,0,0,0,0,0,4,4,3,3,5,35.7,70.8,16.7,45.0,0.0,70.0,27.6,Low loneliness,0,Social-buffered deliberator,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0327,synthetic_pilot,17,Female,High school,North America,14,31,9,3,4,3,6.3,40.2,1,4,2,4,3,3,4,5,3,4,4,3,5,0,1,0,0,0,1,1,2,3,1,3,1,0,1,1,1,4,3,2,2,2,50.0,75.0,33.3,25.0,80.0,40.0,43.9,Moderate loneliness,0,Risk-seeking chooser,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0328,synthetic_pilot,17,Female,Early career,North America,11,1,0,2,2,1,6.8,25.3,4,3,3,2,5,4,3,2,3,2,3,2,4,0,0,0,0,1,1,4,3,2,3,2,0,1,1,0,1,4,3,5,4,4,60.7,41.7,33.3,45.0,60.0,75.0,49.2,Moderate loneliness,0,Conflict-defensive responder,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0329,synthetic_pilot,16,Male,Undergraduate,Other,5,2,0,1,3,0,6.2,73.8,5,5,5,4,5,3,5,1,1,2,2,1,2,1,1,1,0,1,1,3,3,3,5,4,1,1,0,1,0,4,5,4,5,5,89.3,12.5,83.3,65.0,60.0,90.0,73.9,High loneliness,1,Reward-sensitive accelerator,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0330,synthetic_pilot,20,Male,Undergraduate,East Asia,6,21,8,2,1,2,4.6,62.0,5,2,5,3,3,5,4,2,2,2,2,2,2,1,1,0,0,0,1,3,5,5,4,3,0,0,1,1,0,3,4,5,4,4,71.4,25.0,50.0,75.0,40.0,75.0,57.5,Moderate loneliness,0,Conflict-defensive responder,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0331,synthetic_pilot,17,Female,High school,North America,16,5,10,0,0,3,6.1,51.7,3,5,4,4,3,5,3,3,2,2,1,3,2,1,0,0,0,0,1,3,2,3,3,2,0,1,0,0,1,3,4,3,2,4,71.4,29.2,33.3,40.0,40.0,55.0,39.9,Moderate loneliness,0,Balanced decision-maker,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0332,synthetic_pilot,17,Male,High school,East Asia,13,26,5,0,4,3,6.0,49.1,2,3,5,4,4,3,3,3,3,4,3,3,1,0,0,0,0,1,1,3,4,3,3,3,1,0,0,1,1,4,4,3,3,2,60.7,45.8,33.3,55.0,60.0,55.0,48.7,Moderate loneliness,0,Balanced decision-maker,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0333,synthetic_pilot,18,Female,High school,North America,1,17,15,8,4,5,6.0,46.7,3,3,2,3,3,3,2,5,5,5,5,5,4,0,0,0,1,0,1,2,2,2,1,2,0,0,0,0,0,2,2,3,2,3,42.9,95.8,33.3,20.0,0.0,35.0,21.9,Low loneliness,0,Social-buffered deliberator,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0334,synthetic_pilot,22,Female,High school,North America,9,18,12,3,1,0,6.1,65.9,5,3,3,5,4,3,4,3,2,2,2,1,2,1,1,1,1,1,0,5,5,4,5,4,1,1,1,1,0,4,5,5,4,5,71.4,25.0,83.3,90.0,80.0,90.0,85.2,Moderate loneliness,1,Reward-sensitive accelerator,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0335,synthetic_pilot,22,Female,High school,North America,7,27,13,3,3,2,7.0,50.2,3,3,2,4,4,3,5,5,5,4,3,4,4,1,1,0,0,1,0,4,4,3,5,5,0,0,0,0,0,3,4,3,3,4,60.7,79.2,50.0,80.0,0.0,60.0,46.5,Moderate loneliness,0,Balanced decision-maker,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0336,synthetic_pilot,20,Female,Undergraduate,East Asia,9,13,0,0,1,0,5.2,68.2,5,4,4,4,5,5,5,2,3,2,2,2,2,0,1,1,1,1,1,4,4,2,4,4,1,1,1,1,1,5,5,5,3,5,89.3,29.2,83.3,65.0,100.0,90.0,83.9,High loneliness,1,Reward-sensitive accelerator,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0337,synthetic_pilot,19,Male,Undergraduate,Europe,6,36,13,2,4,1,5.8,21.4,2,3,2,2,2,2,2,4,5,3,4,4,4,0,0,0,0,0,1,2,4,3,2,1,0,0,0,0,0,2,3,4,1,4,28.6,75.0,16.7,35.0,0.0,45.0,21.3,Low loneliness,0,Social-buffered deliberator,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0338,synthetic_pilot,17,Male,High school,North America,11,21,7,3,3,3,7.0,53.6,1,1,2,1,1,1,2,5,4,4,4,2,3,0,0,0,0,1,0,2,3,2,2,1,0,1,1,0,0,2,2,3,4,2,7.1,66.7,16.7,25.0,40.0,40.0,28.1,Low loneliness,0,Social-buffered deliberator,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0339,synthetic_pilot,19,Female,Undergraduate,North America,14,8,5,4,0,0,6.1,68.5,5,5,5,3,4,4,5,3,3,3,1,2,3,1,1,0,1,0,1,4,4,4,3,4,1,0,0,1,0,5,5,5,4,5,85.7,37.5,66.7,70.0,40.0,95.0,65.1,High loneliness,1,Conflict-defensive responder,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0340,synthetic_pilot,23,Male,High school,North America,12,6,0,1,2,1,5.5,80.3,4,3,3,2,3,3,4,2,2,2,1,2,1,0,1,1,1,1,1,5,5,5,5,5,1,1,0,1,0,5,4,3,4,4,53.6,16.7,83.3,100.0,60.0,75.0,80.4,Moderate loneliness,1,Reward-sensitive accelerator,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0341,synthetic_pilot,19,Male,Undergraduate,Europe,13,23,12,3,2,1,5.4,49.0,4,2,3,4,4,2,3,3,5,3,2,3,4,1,0,0,0,1,0,4,4,5,4,5,1,0,1,1,1,3,3,3,3,2,53.6,58.3,33.3,85.0,80.0,45.0,59.7,Moderate loneliness,0,Risk-seeking chooser,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0342,synthetic_pilot,16,Male,Undergraduate,East Asia,10,10,1,0,1,1,5.6,68.7,3,4,5,5,4,3,5,1,1,2,1,3,1,1,1,0,1,1,1,4,4,4,5,4,0,1,1,1,1,3,4,3,3,2,78.6,12.5,83.3,80.0,80.0,50.0,76.7,High loneliness,1,Reward-sensitive accelerator,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0343,synthetic_pilot,21,Female,High school,North America,5,24,12,5,2,3,6.4,60.3,4,4,5,3,3,4,3,3,5,2,4,2,4,1,0,1,1,1,0,4,3,4,3,4,1,0,0,1,0,1,3,3,2,2,67.9,58.3,66.7,65.0,40.0,30.0,54.1,Moderate loneliness,0,Balanced decision-maker,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0344,synthetic_pilot,20,Female,Gap year,Other,10,22,10,0,2,1,6.0,71.4,5,4,3,4,4,5,4,4,4,5,4,4,5,1,1,0,1,1,0,3,4,4,2,3,1,0,0,0,1,4,3,3,4,5,78.6,83.3,66.7,55.0,40.0,70.0,57.6,High loneliness,0,Conflict-defensive responder,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0345,synthetic_pilot,17,Female,High school,East Asia,9,18,0,3,3,2,6.5,74.4,5,5,5,4,3,3,4,3,2,3,4,3,4,1,1,1,0,0,1,5,5,5,5,4,0,1,1,1,1,3,3,2,4,3,78.6,54.2,66.7,95.0,80.0,50.0,74.6,High loneliness,1,Risk-seeking chooser,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0346,synthetic_pilot,18,Female,High school,North America,8,22,8,4,3,3,5.9,53.3,3,3,4,2,3,4,4,3,4,5,4,4,4,0,0,0,1,1,0,3,3,3,2,4,1,1,0,1,0,2,3,3,2,3,57.1,75.0,33.3,50.0,60.0,40.0,45.2,Moderate loneliness,0,Balanced decision-maker,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0347,synthetic_pilot,19,Female,Undergraduate,East Asia,12,36,14,6,1,4,6.6,43.6,5,4,4,4,4,5,4,4,5,5,4,4,4,0,0,0,0,1,1,3,5,2,1,1,0,0,1,0,1,3,1,2,2,2,82.1,83.3,33.3,35.0,40.0,25.0,34.2,High loneliness,0,Social-buffered deliberator,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0348,synthetic_pilot,18,Female,Undergraduate,Europe,9,3,0,0,4,0,5.6,52.2,4,5,3,4,4,3,5,2,2,2,1,3,2,1,0,1,1,1,0,3,3,4,2,4,0,1,1,0,1,4,5,4,3,4,75.0,25.0,66.7,55.0,60.0,75.0,63.3,High loneliness,1,Conflict-defensive responder,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0349,synthetic_pilot,22,Male,Undergraduate,North America,8,0,5,3,1,1,6.3,61.8,3,3,3,5,3,5,4,3,4,1,2,2,3,1,1,1,0,0,0,4,3,2,2,2,0,1,0,0,1,5,5,4,5,5,67.9,37.5,50.0,40.0,40.0,95.0,51.8,Moderate loneliness,0,Conflict-defensive responder,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0350,synthetic_pilot,19,Male,Undergraduate,East Asia,15,7,0,0,1,1,4.2,73.5,5,5,5,5,5,5,5,4,2,3,2,3,3,1,1,1,1,1,1,5,5,5,5,4,1,1,1,0,0,5,5,5,4,5,100.0,45.8,100.0,95.0,60.0,95.0,88.0,High loneliness,1,Reward-sensitive accelerator,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0351,synthetic_pilot,21,Female,Undergraduate,East Asia,9,25,13,6,1,3,7.2,53.1,2,3,2,2,3,2,1,3,5,3,3,5,3,0,0,0,0,0,0,4,2,3,3,5,0,1,0,0,0,2,2,2,4,2,28.6,66.7,0.0,60.0,20.0,35.0,25.2,Low loneliness,0,Social-buffered deliberator,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0352,synthetic_pilot,16,Female,Gap year,East Asia,7,24,7,3,2,3,6.8,36.3,3,2,3,4,3,3,2,4,3,3,4,5,3,0,1,0,0,0,0,4,4,4,4,4,1,1,0,0,0,2,2,1,1,2,46.4,66.7,16.7,75.0,40.0,15.0,36.8,Low loneliness,0,Social-buffered deliberator,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0353,synthetic_pilot,18,Male,High school,North America,10,30,22,4,3,2,5.9,76.2,4,4,4,3,5,4,4,3,3,3,2,3,3,0,1,0,1,1,0,4,5,5,4,5,0,1,1,1,0,3,3,2,3,3,75.0,45.8,50.0,90.0,60.0,45.0,61.8,High loneliness,0,Balanced decision-maker,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0354,synthetic_pilot,20,Female,Undergraduate,East Asia,10,23,10,6,4,3,6.9,58.9,3,2,2,3,3,2,2,5,4,4,5,3,4,0,0,0,0,0,0,2,2,2,2,3,0,0,0,1,0,3,4,2,3,2,35.7,79.2,0.0,30.0,20.0,45.0,19.2,Low loneliness,0,Social-buffered deliberator,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0355,synthetic_pilot,22,Female,High school,East Asia,8,14,10,2,3,1,7.4,44.5,4,4,2,3,5,3,3,4,4,4,3,3,2,0,0,0,1,1,0,4,3,2,3,4,0,1,0,1,1,4,3,2,4,3,60.7,58.3,33.3,55.0,60.0,55.0,48.7,Moderate loneliness,0,Balanced decision-maker,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0356,synthetic_pilot,20,Male,High school,East Asia,6,12,1,3,0,1,4.9,68.8,5,5,5,5,5,5,4,2,2,3,2,3,4,0,1,1,1,1,1,5,5,5,4,5,0,0,1,1,0,3,5,5,4,4,96.4,41.7,83.3,95.0,40.0,80.0,74.9,High loneliness,1,Reward-sensitive accelerator,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0357,synthetic_pilot,17,Female,High school,East Asia,1,28,14,8,4,5,7.0,62.0,1,1,1,1,1,1,1,4,5,5,5,5,5,0,0,0,1,0,0,2,1,2,3,2,0,1,0,0,0,2,1,1,1,1,0.0,95.8,16.7,25.0,20.0,5.0,17.8,Low loneliness,0,Social-buffered deliberator,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0358,synthetic_pilot,18,Male,Early career,North America,10,21,8,4,3,2,5.7,71.5,2,2,3,4,4,2,2,5,5,5,5,4,4,1,1,0,1,0,1,4,4,3,2,5,1,1,0,1,0,2,3,4,2,4,42.9,91.7,66.7,65.0,60.0,50.0,62.1,Low loneliness,1,Balanced decision-maker,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0359,synthetic_pilot,21,Male,Undergraduate,East Asia,9,28,11,2,5,2,7.3,26.6,4,5,4,3,3,5,4,3,4,5,5,5,3,0,1,1,1,1,1,4,4,2,2,2,0,0,0,1,0,4,3,4,4,5,75.0,79.2,83.3,45.0,20.0,75.0,56.7,High loneliness,0,Conflict-defensive responder,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0360,synthetic_pilot,19,Female,Undergraduate,North America,6,6,4,3,2,4,5.9,67.0,5,3,4,3,3,3,3,5,4,4,4,4,3,1,1,0,0,0,1,5,3,3,4,3,0,1,0,1,0,5,2,3,4,4,60.7,75.0,50.0,65.0,40.0,65.0,53.5,Moderate loneliness,0,Conflict-defensive responder,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0361,synthetic_pilot,22,Female,High school,North America,1,35,6,0,4,2,6.0,53.1,4,4,5,4,5,4,5,5,4,4,4,3,3,0,1,1,1,1,1,4,3,4,3,2,0,1,1,1,0,3,3,3,4,3,85.7,70.8,83.3,55.0,60.0,55.0,66.2,High loneliness,1,Balanced decision-maker,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0362,synthetic_pilot,17,Female,Gap year,East Asia,11,24,10,6,6,3,7.5,62.6,3,2,3,3,3,2,3,5,5,5,5,5,5,0,0,1,1,1,0,1,3,2,2,2,1,1,0,1,0,2,2,3,2,3,42.9,100.0,50.0,25.0,60.0,35.0,44.0,Low loneliness,0,Balanced decision-maker,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0363,synthetic_pilot,19,Male,High school,Europe,7,20,10,2,2,1,5.4,57.1,2,2,2,3,2,2,3,2,2,4,3,2,3,0,0,0,0,0,0,3,3,5,4,4,0,1,0,1,1,3,3,3,5,4,32.1,41.7,0.0,70.0,60.0,65.0,42.2,Low loneliness,0,Conflict-defensive responder,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0364,synthetic_pilot,18,Female,Undergraduate,North America,5,18,12,1,3,3,5.9,59.4,3,4,4,4,3,4,4,4,2,3,3,3,3,1,0,0,1,0,0,3,3,3,2,3,1,0,0,0,1,4,4,3,3,4,67.9,50.0,33.3,45.0,40.0,65.0,42.7,Moderate loneliness,0,Conflict-defensive responder,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0365,synthetic_pilot,18,Female,High school,North America,9,12,5,2,1,0,6.8,87.5,5,4,5,5,4,4,5,3,2,1,2,3,2,1,1,0,0,0,1,4,4,4,5,4,0,1,1,0,1,5,5,5,5,5,89.3,29.2,50.0,80.0,60.0,100.0,67.5,High loneliness,1,Conflict-defensive responder,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0366,synthetic_pilot,22,Female,Gap year,North America,14,25,10,5,2,1,6.5,83.3,4,3,3,4,2,5,3,3,4,4,5,2,3,1,0,1,0,1,1,5,5,5,4,5,0,0,0,1,1,4,4,3,2,4,60.7,62.5,66.7,95.0,40.0,60.0,66.1,Moderate loneliness,1,Balanced decision-maker,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0367,synthetic_pilot,16,Male,Gap year,North America,9,36,9,4,6,2,6.6,74.2,4,5,4,5,5,4,4,5,3,5,5,5,4,1,0,0,0,1,0,2,3,3,4,1,0,0,1,1,1,2,2,3,2,4,85.7,87.5,33.3,40.0,60.0,40.0,42.7,High loneliness,0,Balanced decision-maker,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0368,synthetic_pilot,20,Female,Undergraduate,North America,2,28,7,5,1,2,4.6,75.1,4,3,4,2,2,2,3,4,4,4,3,4,5,0,0,0,0,1,0,5,3,5,4,3,0,1,0,0,0,2,3,3,3,3,46.4,75.0,16.7,75.0,20.0,45.0,36.3,Low loneliness,0,Social-buffered deliberator,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0369,synthetic_pilot,21,Male,Undergraduate,North America,14,8,0,0,0,0,6.0,89.4,4,3,3,5,3,5,3,1,1,1,1,2,1,1,1,1,1,1,1,4,4,5,4,5,1,0,0,0,1,5,5,4,5,5,67.9,4.2,100.0,85.0,40.0,95.0,80.5,Moderate loneliness,1,Reward-sensitive accelerator,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0370,synthetic_pilot,22,Female,Undergraduate,North America,4,3,7,5,4,2,5.6,59.4,4,3,5,3,3,4,4,1,3,3,3,2,3,0,0,1,0,1,0,4,5,4,5,4,0,0,0,0,0,2,3,4,3,4,67.9,37.5,33.3,85.0,0.0,55.0,41.2,Moderate loneliness,0,Balanced decision-maker,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0371,synthetic_pilot,17,Female,High school,East Asia,7,34,4,2,3,1,6.1,53.1,3,4,3,2,4,2,4,4,4,5,4,5,5,0,0,0,0,0,1,4,3,2,3,2,0,0,0,0,1,2,2,4,3,2,53.6,87.5,16.7,45.0,20.0,40.0,28.1,Moderate loneliness,0,Social-buffered deliberator,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0372,synthetic_pilot,21,Female,Undergraduate,North America,19,8,4,0,2,0,4.4,100.0,5,5,5,5,5,4,5,1,2,1,3,2,3,1,1,1,1,1,1,4,4,3,5,4,1,1,1,1,1,4,4,5,4,4,96.4,25.0,100.0,75.0,100.0,80.0,90.8,High loneliness,1,Reward-sensitive accelerator,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0373,synthetic_pilot,17,Male,Undergraduate,Europe,9,30,9,4,2,1,6.8,26.5,3,3,4,4,4,3,3,2,4,3,4,3,2,1,0,1,1,0,0,3,2,2,2,4,1,1,0,0,0,2,3,3,4,2,60.7,50.0,50.0,40.0,40.0,45.0,44.2,Moderate loneliness,0,Balanced decision-maker,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0374,synthetic_pilot,22,Female,High school,East Asia,8,18,7,3,2,1,5.0,47.8,5,5,4,4,4,3,4,3,3,3,2,2,2,1,0,0,1,0,0,3,5,5,5,5,1,0,1,1,0,3,5,3,3,3,78.6,37.5,33.3,90.0,60.0,60.0,58.2,High loneliness,0,Balanced decision-maker,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0375,synthetic_pilot,18,Male,Undergraduate,East Asia,7,5,7,4,2,0,6.4,61.7,3,4,4,4,4,4,4,2,2,2,1,2,3,0,0,0,0,1,1,4,5,4,4,3,0,0,1,1,0,1,1,2,2,2,71.4,25.0,33.3,75.0,40.0,15.0,42.7,Moderate loneliness,0,Balanced decision-maker,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0376,synthetic_pilot,17,Male,High school,East Asia,3,23,20,8,2,1,6.6,45.3,4,3,3,5,2,1,3,2,4,4,2,2,2,0,1,0,0,1,0,3,4,2,4,3,0,0,1,0,1,2,5,5,4,5,50.0,41.7,33.3,55.0,40.0,80.0,47.4,Moderate loneliness,0,Conflict-defensive responder,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0377,synthetic_pilot,18,Female,Undergraduate,North America,14,26,7,0,1,0,6.8,55.1,5,5,4,5,5,5,5,3,3,3,2,2,2,1,1,1,0,1,0,5,4,5,5,4,1,1,1,1,1,5,5,5,5,4,96.4,37.5,66.7,90.0,100.0,95.0,85.1,High loneliness,1,Risk-seeking chooser,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0378,synthetic_pilot,17,Male,Undergraduate,North America,8,9,12,0,0,0,6.7,64.3,5,5,4,5,5,4,5,1,2,2,2,2,2,1,1,0,1,1,1,5,4,4,4,4,1,1,0,1,1,5,5,5,5,5,92.9,20.8,83.3,80.0,80.0,100.0,84.2,High loneliness,1,Reward-sensitive accelerator,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0379,synthetic_pilot,19,Male,Early career,North America,11,16,8,5,4,2,7.1,47.5,3,2,1,2,3,3,3,3,5,2,3,3,4,0,1,1,0,0,0,2,2,1,2,2,0,1,0,0,1,3,4,3,4,4,35.7,58.3,33.3,20.0,40.0,65.0,36.4,Low loneliness,0,Social-buffered deliberator,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0380,synthetic_pilot,16,Female,High school,East Asia,0,29,9,5,3,4,6.9,44.1,2,2,2,3,2,3,2,5,5,5,3,5,5,1,0,0,0,0,0,1,1,2,1,1,0,0,1,0,0,1,4,2,1,3,32.1,91.7,16.7,5.0,20.0,30.0,16.6,Low loneliness,0,Social-buffered deliberator,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0381,synthetic_pilot,23,Female,Gap year,East Asia,13,14,3,2,1,0,6.4,47.6,5,4,5,5,4,4,3,3,2,1,3,3,2,1,1,1,1,1,1,2,3,3,3,3,1,0,0,1,0,3,4,2,5,3,82.1,33.3,100.0,45.0,40.0,60.0,65.2,High loneliness,1,Balanced decision-maker,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0382,synthetic_pilot,18,Male,Gap year,North America,12,25,7,4,3,1,8.7,19.1,3,1,3,1,2,3,2,4,4,5,2,3,3,0,0,0,0,0,0,3,3,2,3,3,0,0,1,0,1,3,3,3,2,3,28.6,62.5,0.0,45.0,40.0,45.0,28.0,Low loneliness,0,Social-buffered deliberator,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0383,synthetic_pilot,20,Male,Undergraduate,North America,15,19,9,4,2,2,4.9,53.8,4,4,4,5,3,3,4,3,2,4,2,3,3,1,0,1,1,0,1,4,4,4,3,3,0,0,1,0,0,5,4,4,5,4,71.4,45.8,66.7,65.0,20.0,85.0,57.3,Moderate loneliness,0,Conflict-defensive responder,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0384,synthetic_pilot,16,Male,High school,North America,4,27,19,3,4,2,6.7,48.7,2,3,1,1,2,3,2,4,4,4,5,5,5,0,0,0,0,1,1,2,2,4,3,3,0,0,1,0,0,3,3,3,3,2,25.0,87.5,33.3,45.0,20.0,45.0,34.7,Low loneliness,0,Social-buffered deliberator,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0385,synthetic_pilot,16,Female,Early career,East Asia,8,33,13,1,5,2,6.3,63.6,3,4,4,3,2,2,3,2,5,4,3,4,4,0,0,0,0,1,1,2,2,3,3,1,0,0,1,0,1,1,1,2,1,2,50.0,66.7,33.3,30.0,40.0,10.0,30.7,Moderate loneliness,0,Social-buffered deliberator,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0386,synthetic_pilot,16,Male,High school,East Asia,12,19,14,0,3,1,4.2,93.5,4,5,5,5,5,5,4,2,3,3,3,2,2,1,1,1,0,1,0,2,3,2,1,3,1,0,1,1,1,5,5,5,5,5,92.9,37.5,66.7,30.0,80.0,100.0,65.8,High loneliness,1,Risk-seeking chooser,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0387,synthetic_pilot,18,Female,Early career,North America,8,22,6,6,3,3,5.5,15.9,3,2,4,5,3,5,3,3,5,5,4,5,4,0,0,0,0,0,1,3,3,1,2,4,0,0,0,0,0,5,4,4,5,3,64.3,83.3,16.7,40.0,0.0,80.0,27.8,Moderate loneliness,0,Social-buffered deliberator,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
SYN-0388,synthetic_pilot,21,Male,Undergraduate,North America,10,30,11,10,6,3,6.1,51.5,3,1,2,3,3,3,4,5,4,5,5,4,3,1,0,0,1,1,0,2,2,2,1,3,0,0,0,0,0,1,2,1,1,2,42.9,83.3,50.0,25.0,0.0,10.0,25.2,Low loneliness,0,Social-buffered deliberator,2026-07-01T12:59:08.228354+00:00,Synthetic pilot row generated for reproducible demonstration.
